timestamp,time_minutes,experiment_id,thermal_condition,payload_temperature,ambient_temperature,humidity,lid_status,dT_dt,dH_dt,predicted_temperature,predicted_temperature_linear,risk_score,risk_level,ESTR_minutes,ESTR_low_minutes,ESTR_high_minutes,ESTR_minutes_linear,ESTR_minutes_ground_truth,score_proximity,score_temp_trend,score_humidity_trend,score_lid,tau_estimated_s,estimator_status,actuator_state,ground_truth_payload_temperature,ground_truth_ambient_temperature,ground_truth_tau_s,data_type
2026-09-11 10:31:30,91.5,1,normal_stable_lid_closed,5.75,25.4375,45.0,CLOSED,0.01059,0.01392,5.7795,5.8559,13.46,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.1059,0.0278,0.0,400000.0,OK,IDLE,5.7567,25.4575,144000.0,SIMULATED
2026-09-11 10:31:40,91.66666666666667,1,normal_stable_lid_closed,5.875,25.375,45.0,CLOSED,0.01064,0.01298,5.9042,5.9814,15.12,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.1064,0.026,0.0,400000.0,OK,IDLE,5.7581,25.4583,144000.0,SIMULATED
2026-09-11 10:31:50,91.83333333333333,1,normal_stable_lid_closed,5.75,25.5,45.0,CLOSED,0.01059,0.01213,5.7796,5.8559,13.42,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.1059,0.0243,0.0,400000.0,OK,IDLE,5.7595,25.4592,144000.0,SIMULATED
2026-09-11 10:32:00,92.0,1,normal_stable_lid_closed,5.75,25.5625,45.0,CLOSED,0.01046,0.01135,5.7797,5.8546,13.37,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.1046,0.0227,0.0,400000.0,OK,IDLE,5.7608,25.46,144000.0,SIMULATED
2026-09-11 10:32:10,92.16666666666667,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.01028,0.01061,5.842,5.9153,14.13,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.1028,0.0212,0.0,400000.0,OK,IDLE,5.7622,25.4608,144000.0,SIMULATED
2026-09-11 10:32:20,92.33333333333333,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.01057,0.0099,5.9044,5.9807,15.04,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.1057,0.0198,0.0,400000.0,OK,IDLE,5.7636,25.4617,144000.0,SIMULATED
2026-09-11 10:32:30,92.5,1,normal_stable_lid_closed,5.875,25.4375,45.0,CLOSED,0.01083,0.00922,5.9043,5.9833,15.1,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.1083,0.0184,0.0,400000.0,OK,IDLE,5.765,25.4625,144000.0,SIMULATED
2026-09-11 10:32:40,92.66666666666667,1,normal_stable_lid_closed,5.75,25.4375,45.0,CLOSED,0.01086,0.00559,5.7795,5.8586,13.37,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.1086,0.0112,0.0,400000.0,OK,IDLE,5.7663,25.4633,144000.0,SIMULATED
2026-09-11 10:32:50,92.83333333333333,1,normal_stable_lid_closed,5.75,25.4375,44.0,CLOSED,0.01072,-8e-05,5.7795,5.8572,13.22,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.1072,0.0,0.0,400000.0,OK,IDLE,5.7677,25.4642,144000.0,SIMULATED
2026-09-11 10:33:00,93.0,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.01065,-0.00425,5.842,5.919,14.03,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.1065,0.0,0.0,400000.0,OK,IDLE,5.7691,25.465,144000.0,SIMULATED
2026-09-11 10:33:10,93.16666666666667,1,normal_stable_lid_closed,5.6875,25.4375,45.0,CLOSED,0.01024,-0.00735,5.7171,5.7899,12.24,LOW,240.0,239.0,240.0,240.0,240.0,0.2292,0.1024,0.0,0.0,400000.0,OK,IDLE,5.7704,25.4658,144000.0,SIMULATED
2026-09-11 10:33:20,93.33333333333333,1,normal_stable_lid_closed,5.75,25.5,45.0,CLOSED,0.00979,-0.00971,5.7796,5.8479,12.94,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0979,0.0,0.0,400000.0,OK,IDLE,5.7718,25.4667,144000.0,SIMULATED
2026-09-11 10:33:30,93.5,1,normal_stable_lid_closed,5.8125,25.4375,45.0,CLOSED,0.00928,-0.01156,5.8419,5.9053,13.62,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0928,0.0,0.0,400000.0,OK,IDLE,5.7732,25.4675,144000.0,SIMULATED
2026-09-11 10:33:40,93.66666666666667,1,normal_stable_lid_closed,5.75,25.5,45.0,CLOSED,0.00892,-0.01009,5.7796,5.8392,12.68,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0892,0.0,0.0,400000.0,OK,IDLE,5.7745,25.4683,144000.0,SIMULATED
2026-09-11 10:33:50,93.83333333333333,1,normal_stable_lid_closed,5.75,25.4375,45.0,CLOSED,0.00865,-0.00916,5.7795,5.8365,12.6,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0865,0.0,0.0,400000.0,OK,IDLE,5.7759,25.4692,144000.0,SIMULATED
2026-09-11 10:34:00,94.0,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00863,-0.0086,5.842,5.8988,13.42,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0863,0.0,0.0,400000.0,OK,IDLE,5.7773,25.47,144000.0,SIMULATED
2026-09-11 10:34:10,94.16666666666667,1,normal_stable_lid_closed,5.8125,25.5625,45.0,CLOSED,0.0086,-0.0083,5.8421,5.8985,13.41,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.086,0.0,0.0,400000.0,OK,IDLE,5.7786,25.4708,144000.0,SIMULATED
2026-09-11 10:34:20,94.33333333333333,1,normal_stable_lid_closed,5.75,25.4375,44.0,CLOSED,0.00854,-0.01105,5.7795,5.8354,12.56,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0854,0.0,0.0,400000.0,OK,IDLE,5.78,25.4717,144000.0,SIMULATED
2026-09-11 10:34:30,94.5,1,normal_stable_lid_closed,5.8125,25.4375,45.0,CLOSED,0.00865,-0.01592,5.8419,5.899,13.43,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0865,0.0,0.0,400000.0,OK,IDLE,5.7814,25.4725,144000.0,SIMULATED
2026-09-11 10:34:40,94.66666666666667,1,normal_stable_lid_closed,5.75,25.5,44.0,CLOSED,0.00814,-0.02228,5.7796,5.8314,12.44,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0814,0.0,0.0,400000.0,OK,IDLE,5.7827,25.4733,144000.0,SIMULATED
2026-09-11 10:34:50,94.83333333333333,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00772,-0.02378,5.842,5.8897,13.15,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0772,0.0,0.0,400000.0,OK,IDLE,5.7841,25.4742,144000.0,SIMULATED
2026-09-11 10:35:00,95.0,1,normal_stable_lid_closed,5.875,25.4375,45.0,CLOSED,0.00772,-0.02474,5.9043,5.9522,13.98,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0772,0.0,0.0,400000.0,OK,IDLE,5.7855,25.475,144000.0,SIMULATED
2026-09-11 10:35:10,95.16666666666667,1,normal_stable_lid_closed,5.8125,25.4375,45.0,CLOSED,0.00745,-0.02531,5.8419,5.887,13.07,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0745,0.0,0.0,400000.0,OK,IDLE,5.7868,25.4758,144000.0,SIMULATED
2026-09-11 10:35:20,95.33333333333333,1,normal_stable_lid_closed,5.75,25.4375,44.0,CLOSED,0.00717,-0.03143,5.7795,5.8217,12.15,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0717,0.0,0.0,400000.0,OK,IDLE,5.7882,25.4767,144000.0,SIMULATED
2026-09-11 10:35:30,95.5,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00704,-0.03561,5.9044,5.9454,13.78,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0704,0.0,0.0,400000.0,OK,IDLE,5.7896,25.4775,144000.0,SIMULATED
2026-09-11 10:35:40,95.66666666666667,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00703,-0.03844,5.842,5.8828,12.94,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0703,0.0,0.0,400000.0,OK,IDLE,5.7909,25.4783,144000.0,SIMULATED
2026-09-11 10:35:50,95.83333333333333,1,normal_stable_lid_closed,5.75,25.5625,45.0,CLOSED,0.00689,-0.04033,5.7797,5.8189,12.07,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0689,0.0,0.0,400000.0,OK,IDLE,5.7923,25.4792,144000.0,SIMULATED
2026-09-11 10:36:00,96.0,1,normal_stable_lid_closed,5.75,25.5,45.0,CLOSED,0.00668,-0.04156,5.7796,5.8168,12.0,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0668,0.0,0.0,400000.0,OK,IDLE,5.7937,25.48,144000.0,SIMULATED
2026-09-11 10:36:10,96.16666666666667,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00659,-0.04232,5.842,5.8784,12.81,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0659,0.0,0.0,400000.0,OK,IDLE,5.795,25.4808,144000.0,SIMULATED
2026-09-11 10:36:20,96.33333333333333,1,normal_stable_lid_closed,5.75,25.5625,45.0,CLOSED,0.00659,-0.04276,5.7797,5.8159,11.98,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0659,0.0,0.0,400000.0,OK,IDLE,5.7964,25.4817,144000.0,SIMULATED
2026-09-11 10:36:30,96.5,1,normal_stable_lid_closed,5.875,25.375,45.0,CLOSED,0.00683,-0.04297,5.9042,5.9433,13.71,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0683,0.0,0.0,400000.0,OK,IDLE,5.7978,25.4825,144000.0,SIMULATED
2026-09-11 10:36:40,96.66666666666667,1,normal_stable_lid_closed,5.8125,25.5625,45.0,CLOSED,0.00685,-0.04303,5.8421,5.881,12.89,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0685,0.0,0.0,400000.0,OK,IDLE,5.7991,25.4833,144000.0,SIMULATED
2026-09-11 10:36:50,96.83333333333333,1,normal_stable_lid_closed,5.75,25.625,45.0,CLOSED,0.00655,-0.04297,5.7798,5.8155,11.96,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0655,0.0,0.0,400000.0,OK,IDLE,5.8005,25.4842,144000.0,SIMULATED
2026-09-11 10:37:00,97.0,1,normal_stable_lid_closed,5.8125,25.4375,46.0,CLOSED,0.00618,-0.03998,5.8419,5.8743,12.69,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0618,0.0,0.0,400000.0,OK,IDLE,5.8019,25.485,144000.0,SIMULATED
2026-09-11 10:37:10,97.16666666666667,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00611,-0.03493,5.9044,5.9361,13.5,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0611,0.0,0.0,400000.0,OK,IDLE,5.8032,25.4858,144000.0,SIMULATED
2026-09-11 10:37:20,97.33333333333333,1,normal_stable_lid_closed,5.6875,25.5,45.0,CLOSED,0.00572,-0.02836,5.7172,5.7447,10.88,LOW,240.0,239.0,240.0,240.0,240.0,0.2292,0.0572,0.0,0.0,400000.0,OK,IDLE,5.8046,25.4867,144000.0,SIMULATED
2026-09-11 10:37:30,97.5,1,normal_stable_lid_closed,5.8125,25.5,44.0,CLOSED,0.00527,-0.02642,5.842,5.8652,12.41,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0527,0.0,0.0,400000.0,OK,IDLE,5.806,25.4875,144000.0,SIMULATED
2026-09-11 10:37:40,97.66666666666667,1,normal_stable_lid_closed,5.6875,25.5,45.0,CLOSED,0.0046,-0.02477,5.7172,5.7335,10.55,LOW,240.0,239.0,240.0,240.0,240.0,0.2292,0.046,0.0,0.0,400000.0,OK,IDLE,5.8073,25.4883,144000.0,SIMULATED
2026-09-11 10:37:50,97.83333333333333,1,normal_stable_lid_closed,5.8125,25.5,46.0,CLOSED,0.00414,-0.02048,5.842,5.8539,12.07,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0414,0.0,0.0,400000.0,OK,IDLE,5.8087,25.4892,144000.0,SIMULATED
2026-09-11 10:38:00,98.0,1,normal_stable_lid_closed,5.8125,25.5625,45.0,CLOSED,0.00381,-0.01729,5.8421,5.8506,11.98,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0381,0.0,0.0,400000.0,OK,IDLE,5.8101,25.49,144000.0,SIMULATED
2026-09-11 10:38:10,98.16666666666667,1,normal_stable_lid_closed,5.75,25.375,46.0,CLOSED,0.00358,-0.01201,5.7794,5.7858,11.08,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0358,0.0,0.0,400000.0,OK,IDLE,5.8114,25.4908,144000.0,SIMULATED
2026-09-11 10:38:20,98.33333333333333,1,normal_stable_lid_closed,5.75,25.5625,45.0,CLOSED,0.00325,-0.00821,5.7797,5.7825,10.97,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0325,0.0,0.0,400000.0,OK,IDLE,5.8128,25.4917,144000.0,SIMULATED
2026-09-11 10:38:30,98.5,1,normal_stable_lid_closed,5.75,25.5,45.0,CLOSED,0.00302,-0.00546,5.7796,5.7802,10.9,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0302,0.0,0.0,400000.0,OK,IDLE,5.8142,25.4925,144000.0,SIMULATED
2026-09-11 10:38:40,98.66666666666667,1,normal_stable_lid_closed,5.8125,25.4375,45.0,CLOSED,0.00286,-0.00344,5.8419,5.8411,11.69,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0286,0.0,0.0,400000.0,OK,IDLE,5.8155,25.4933,144000.0,SIMULATED
2026-09-11 10:38:50,98.83333333333333,1,normal_stable_lid_closed,5.8125,25.625,45.0,CLOSED,0.00294,0.00102,5.8422,5.8419,11.73,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0294,0.002,0.0,400000.0,OK,IDLE,5.8169,25.4942,144000.0,SIMULATED
2026-09-11 10:39:00,99.0,1,normal_stable_lid_closed,5.875,25.5,44.0,CLOSED,0.00317,0.00147,5.9044,5.9067,12.65,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0317,0.0029,0.0,400000.0,OK,IDLE,5.8183,25.495,144000.0,SIMULATED
2026-09-11 10:39:10,99.16666666666667,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00368,0.00208,5.9044,5.9118,12.81,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0368,0.0042,0.0,400000.0,OK,IDLE,5.8196,25.4958,144000.0,SIMULATED
2026-09-11 10:39:20,99.33333333333333,1,normal_stable_lid_closed,5.875,25.5,46.0,CLOSED,0.00402,0.00564,5.9044,5.9152,12.98,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0402,0.0113,0.0,400000.0,OK,IDLE,5.821,25.4967,144000.0,SIMULATED
2026-09-11 10:39:30,99.5,1,normal_stable_lid_closed,5.8125,25.5,44.0,CLOSED,0.0044,0.00547,5.842,5.8565,12.26,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.044,0.0109,0.0,400000.0,OK,IDLE,5.8224,25.4975,144000.0,SIMULATED
2026-09-11 10:39:40,99.66666666666667,1,normal_stable_lid_closed,5.8125,25.5,44.0,CLOSED,0.00463,0.00278,5.842,5.8588,12.28,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0463,0.0056,0.0,400000.0,OK,IDLE,5.8237,25.4983,144000.0,SIMULATED
2026-09-11 10:39:50,99.83333333333333,1,normal_stable_lid_closed,5.8125,25.4375,45.0,CLOSED,0.00475,0.00128,5.8419,5.86,12.29,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0475,0.0026,0.0,400000.0,OK,IDLE,5.8251,25.4992,144000.0,SIMULATED
2026-09-11 10:40:00,100.0,1,normal_stable_lid_closed,5.875,25.4375,45.0,CLOSED,0.00479,0.00061,5.9043,5.9229,13.11,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0479,0.0012,0.0,400000.0,OK,IDLE,5.8265,25.5,144000.0,SIMULATED
2026-09-11 10:40:10,100.16666666666667,1,normal_stable_lid_closed,5.75,25.5625,45.0,CLOSED,0.00456,0.00052,5.7797,5.7956,11.38,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0456,0.001,0.0,400000.0,OK,IDLE,5.8278,25.5008,144000.0,SIMULATED
2026-09-11 10:40:20,100.33333333333333,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00453,0.00084,5.842,5.8578,12.21,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0453,0.0017,0.0,400000.0,OK,IDLE,5.8292,25.5017,144000.0,SIMULATED
2026-09-11 10:40:30,100.5,1,normal_stable_lid_closed,5.75,25.5625,45.0,CLOSED,0.00426,0.00145,5.7797,5.7926,11.31,LOW,240.0,239.0,240.0,240.0,240.0,0.25,0.0426,0.0029,0.0,400000.0,OK,IDLE,5.8306,25.5025,144000.0,SIMULATED
2026-09-11 10:40:40,100.66666666666667,1,normal_stable_lid_closed,5.8125,25.4375,46.0,CLOSED,0.004,0.00511,5.8419,5.8525,12.14,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.04,0.0102,0.0,400000.0,OK,IDLE,5.8319,25.5033,144000.0,SIMULATED
2026-09-11 10:40:50,100.83333333333333,1,normal_stable_lid_closed,5.9375,25.4375,45.0,CLOSED,0.0043,0.00795,5.9667,5.9805,13.95,LOW,240.0,239.0,240.0,240.0,240.0,0.3125,0.043,0.0159,0.0,400000.0,OK,IDLE,5.8333,25.5042,144000.0,SIMULATED
2026-09-11 10:41:00,101.0,1,normal_stable_lid_closed,5.8125,25.5625,45.0,CLOSED,0.00442,0.01023,5.8421,5.8567,12.36,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0442,0.0205,0.0,400000.0,OK,IDLE,5.8347,25.505,144000.0,SIMULATED
2026-09-11 10:41:10,101.16666666666667,1,normal_stable_lid_closed,5.9375,25.5,45.0,CLOSED,0.00459,0.01211,5.9668,5.9834,14.12,LOW,240.0,239.0,240.0,240.0,240.0,0.3125,0.0459,0.0242,0.0,400000.0,OK,IDLE,5.836,25.5058,144000.0,SIMULATED
2026-09-11 10:41:20,101.33333333333333,1,normal_stable_lid_closed,5.8125,25.5,46.0,CLOSED,0.00477,0.01657,5.842,5.8602,12.6,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0477,0.0331,0.0,400000.0,OK,IDLE,5.8374,25.5067,144000.0,SIMULATED
2026-09-11 10:41:30,101.5,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00479,0.01988,5.842,5.8604,12.67,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0479,0.0398,0.0,400000.0,OK,IDLE,5.8388,25.5075,144000.0,SIMULATED
2026-09-11 10:41:40,101.66666666666667,1,normal_stable_lid_closed,5.8125,25.5625,45.0,CLOSED,0.00469,0.02239,5.8421,5.8594,12.69,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0469,0.0448,0.0,400000.0,OK,IDLE,5.8401,25.5083,144000.0,SIMULATED
2026-09-11 10:41:50,101.83333333333333,1,normal_stable_lid_closed,5.875,25.5625,45.0,CLOSED,0.00504,0.02433,5.9045,5.9254,13.66,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0504,0.0487,0.0,400000.0,OK,IDLE,5.8415,25.5092,144000.0,SIMULATED
2026-09-11 10:42:00,102.0,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00516,0.02589,5.842,5.8641,12.9,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0516,0.0518,0.0,400000.0,OK,IDLE,5.8429,25.51,144000.0,SIMULATED
2026-09-11 10:42:10,102.16666666666667,1,normal_stable_lid_closed,5.8125,25.5625,45.0,CLOSED,0.00511,0.02716,5.8421,5.8636,12.91,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0511,0.0543,0.0,400000.0,OK,IDLE,5.8442,25.5108,144000.0,SIMULATED
2026-09-11 10:42:20,102.33333333333333,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.0053,0.02825,5.9044,5.928,13.82,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.053,0.0565,0.0,400000.0,OK,IDLE,5.8456,25.5117,144000.0,SIMULATED
2026-09-11 10:42:30,102.5,1,normal_stable_lid_closed,5.9375,25.4375,45.0,CLOSED,0.00602,0.0292,5.9667,5.9977,14.89,LOW,240.0,239.0,240.0,240.0,240.0,0.3125,0.0602,0.0584,0.0,400000.0,OK,IDLE,5.847,25.5125,144000.0,SIMULATED
2026-09-11 10:42:40,102.66666666666667,1,normal_stable_lid_closed,5.8125,25.4375,45.0,CLOSED,0.00674,0.03005,5.8419,5.8799,13.46,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0674,0.0601,0.0,400000.0,OK,IDLE,5.8483,25.5133,144000.0,SIMULATED
2026-09-11 10:42:50,102.83333333333333,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.0071,0.03084,5.842,5.8835,13.58,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.071,0.0617,0.0,400000.0,OK,IDLE,5.8497,25.5142,144000.0,SIMULATED
2026-09-11 10:43:00,103.0,1,normal_stable_lid_closed,5.8125,25.5625,45.0,CLOSED,0.00721,0.02863,5.8421,5.8846,13.57,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0721,0.0573,0.0,400000.0,OK,IDLE,5.8511,25.515,144000.0,SIMULATED
2026-09-11 10:43:10,103.16666666666667,1,normal_stable_lid_closed,5.875,25.4375,45.0,CLOSED,0.00749,0.02718,5.9043,5.9499,14.46,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0749,0.0544,0.0,400000.0,OK,IDLE,5.8524,25.5158,144000.0,SIMULATED
2026-09-11 10:43:20,103.33333333333333,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00734,0.02626,5.842,5.8859,13.56,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0734,0.0525,0.0,400000.0,OK,IDLE,5.8538,25.5167,144000.0,SIMULATED
2026-09-11 10:43:30,103.5,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00725,0.02571,5.9044,5.9475,14.36,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0725,0.0514,0.0,400000.0,OK,IDLE,5.8551,25.5175,144000.0,SIMULATED
2026-09-11 10:43:40,103.66666666666667,1,normal_stable_lid_closed,5.9375,25.5625,45.0,CLOSED,0.00754,0.02542,5.9669,6.0129,15.27,LOW,240.0,239.0,240.0,240.0,240.0,0.3125,0.0754,0.0508,0.0,400000.0,OK,IDLE,5.8565,25.5183,144000.0,SIMULATED
2026-09-11 10:43:50,103.83333333333333,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00772,0.02532,5.9044,5.9522,14.49,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0772,0.0506,0.0,400000.0,OK,IDLE,5.8579,25.5192,144000.0,SIMULATED
2026-09-11 10:44:00,104.0,1,normal_stable_lid_closed,5.8125,25.625,45.0,CLOSED,0.00764,0.02534,5.8422,5.8889,13.63,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0764,0.0507,0.0,400000.0,OK,IDLE,5.8592,25.52,144000.0,SIMULATED
2026-09-11 10:44:10,104.16666666666667,1,normal_stable_lid_closed,5.875,25.625,45.0,CLOSED,0.00773,0.02545,5.9046,5.9523,14.5,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0773,0.0509,0.0,400000.0,OK,IDLE,5.8606,25.5208,144000.0,SIMULATED
2026-09-11 10:44:20,104.33333333333333,1,normal_stable_lid_closed,5.875,25.5625,45.0,CLOSED,0.00794,0.02562,5.9045,5.9544,14.56,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0794,0.0512,0.0,400000.0,OK,IDLE,5.862,25.5217,144000.0,SIMULATED
2026-09-11 10:44:30,104.5,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00804,0.02288,5.9044,5.9554,14.54,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0804,0.0458,0.0,400000.0,OK,IDLE,5.8633,25.5225,144000.0,SIMULATED
2026-09-11 10:44:40,104.66666666666667,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00823,0.02097,5.9044,5.9573,14.56,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0823,0.0419,0.0,400000.0,OK,IDLE,5.8647,25.5233,144000.0,SIMULATED
2026-09-11 10:44:50,104.83333333333333,1,normal_stable_lid_closed,5.8125,25.4375,45.0,CLOSED,0.00813,0.01668,5.8419,5.8938,13.6,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0813,0.0334,0.0,400000.0,OK,IDLE,5.8661,25.5242,144000.0,SIMULATED
2026-09-11 10:45:00,105.0,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.00798,0.01358,5.842,5.8923,13.5,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.0798,0.0272,0.0,400000.0,OK,IDLE,5.8674,25.525,144000.0,SIMULATED
2026-09-11 10:45:10,105.16666666666667,1,normal_stable_lid_closed,5.875,25.5625,45.0,CLOSED,0.00818,0.01131,5.9045,5.9568,14.35,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0818,0.0226,0.0,400000.0,OK,IDLE,5.8688,25.5258,144000.0,SIMULATED
2026-09-11 10:45:20,105.33333333333333,1,normal_stable_lid_closed,5.875,25.5,45.0,CLOSED,0.00843,0.00963,5.9044,5.9593,14.39,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0843,0.0193,0.0,400000.0,OK,IDLE,5.8702,25.5267,144000.0,SIMULATED
2026-09-11 10:45:30,105.5,1,normal_stable_lid_closed,5.875,25.5625,45.0,CLOSED,0.00853,0.00541,5.9045,5.9603,14.34,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0853,0.0108,0.0,400000.0,OK,IDLE,5.8715,25.5275,144000.0,SIMULATED
2026-09-11 10:45:40,105.66666666666667,1,normal_stable_lid_closed,5.8125,25.5,45.0,CLOSED,0.0087,0.00226,5.842,5.8995,13.49,LOW,240.0,239.0,240.0,240.0,240.0,0.2708,0.087,0.0045,0.0,400000.0,OK,IDLE,5.8729,25.5283,144000.0,SIMULATED
2026-09-11 10:45:50,105.83333333333333,1,normal_stable_lid_closed,5.875,25.5625,45.0,CLOSED,0.00893,-0.00013,5.9045,5.9643,14.34,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0893,0.0,0.0,400000.0,OK,IDLE,5.8743,25.5292,144000.0,SIMULATED
2026-09-11 10:46:00,106.0,1,normal_stable_lid_closed,5.875,25.5625,45.0,CLOSED,0.00899,-0.00199,5.9045,5.9649,14.36,LOW,240.0,239.0,240.0,240.0,240.0,0.2917,0.0899,0.0,0.0,400000.0,OK,IDLE,5.8756,25.53,144000.0,SIMULATED
2026-09-11 10:46:10,106.16666666666667,1,normal_stable_lid_closed,5.9375,25.5625,46.0,CLOSED,0.00911,-0.00063,5.9669,6.0286,15.23,LOW,240.0,239.0,240.0,240.0,240.0,0.3125,0.0911,0.0,0.0,400000.0,OK,IDLE,5.877,25.5308,144000.0,SIMULATED
